time,open,high,low,close,tick_volume,spread,real_volume
2025-06-25 02:20:00,1.36148,1.36155,1.36139,1.36142,160,0,0
2025-06-25 02:30:00,1.36141,1.3618700000000001,1.36141,1.3615599999999999,247,0,0
2025-06-25 02:40:00,1.3615599999999999,1.36182,1.3615,1.36162,264,1,0
2025-06-25 02:50:00,1.36162,1.36172,1.36132,1.3614899999999999,571,0,0
2025-06-25 03:00:00,1.3614899999999999,1.36194,1.36137,1.36172,836,0,0
2025-06-25 03:10:00,1.36172,1.36191,1.3614,1.3614899999999999,458,0,0
2025-06-25 03:20:00,1.3614899999999999,1.36185,1.3614600000000001,1.36175,448,0,0
2025-06-25 03:30:00,1.36176,1.36184,1.3614,1.36151,636,0,0
2025-06-25 03:40:00,1.36151,1.36165,1.36136,1.3615300000000001,684,0,0
2025-06-25 03:50:00,1.3615300000000001,1.36185,1.36152,1.36171,711,0,0
2025-06-25 04:00:00,1.36172,1.3620999999999999,1.36163,1.36202,557,0,0
2025-06-25 04:10:00,1.36202,1.3628,1.36202,1.36243,753,0,0
2025-06-25 04:20:00,1.36243,1.3626,1.36178,1.36179,617,0,0
2025-06-25 04:30:00,1.36179,1.3624100000000001,1.36147,1.36239,867,0,0
2025-06-25 04:40:00,1.36239,1.36267,1.36234,1.36265,598,0,0
2025-06-25 04:50:00,1.36265,1.36292,1.3625,1.36285,623,0,0
2025-06-25 05:00:00,1.36285,1.36286,1.3620999999999999,1.36219,771,0,0
2025-06-25 05:10:00,1.36219,1.36246,1.36189,1.36197,787,0,0
2025-06-25 05:20:00,1.36197,1.36227,1.36196,1.36211,416,0,0
2025-06-25 05:30:00,1.36211,1.36243,1.36192,1.36242,280,0,0
2025-06-25 05:40:00,1.3624100000000001,1.36243,1.36208,1.36218,325,0,0
2025-06-25 05:50:00,1.36218,1.36224,1.36189,1.36192,488,0,0
2025-06-25 06:00:00,1.36192,1.36197,1.36151,1.36172,386,0,0
2025-06-25 06:10:00,1.36173,1.36198,1.36166,1.36171,320,0,0
2025-06-25 06:20:00,1.36171,1.36212,1.3617,1.36198,384,0,0
2025-06-25 06:30:00,1.36198,1.36206,1.36177,1.3618299999999999,303,0,0
2025-06-25 06:40:00,1.3618299999999999,1.36201,1.36143,1.3614600000000001,385,0,0
2025-06-25 06:50:00,1.3614600000000001,1.3614899999999999,1.36115,1.36121,629,0,0
2025-06-25 07:00:00,1.3612199999999999,1.3614899999999999,1.36118,1.36131,374,0,0
2025-06-25 07:10:00,1.36131,1.3614899999999999,1.36123,1.36143,291,0,0
2025-06-25 07:20:00,1.36141,1.3616,1.3613,1.36134,270,0,0
2025-06-25 07:30:00,1.36134,1.36147,1.3612199999999999,1.3614,290,0,0
2025-06-25 07:40:00,1.3614,1.36143,1.36113,1.36133,349,0,0
2025-06-25 07:50:00,1.36136,1.36164,1.36118,1.36161,481,0,0
2025-06-25 08:00:00,1.36162,1.36166,1.36142,1.36161,297,0,0
2025-06-25 08:10:00,1.36161,1.36191,1.3614899999999999,1.36157,631,0,0
2025-06-25 08:20:00,1.36157,1.36165,1.36145,1.3615599999999999,577,0,0
2025-06-25 08:30:00,1.3615599999999999,1.362,1.36151,1.36195,360,0,0
2025-06-25 08:40:00,1.36195,1.36245,1.36195,1.36234,412,0,0
2025-06-25 08:50:00,1.36234,1.3624100000000001,1.3622,1.36231,509,0,0
2025-06-25 09:00:00,1.36233,1.36249,1.36212,1.36221,622,0,0
2025-06-25 09:10:00,1.36221,1.36252,1.36213,1.36222,460,0,0
2025-06-25 09:20:00,1.36222,1.363,1.36222,1.3627799999999999,531,0,0
2025-06-25 09:30:00,1.3627799999999999,1.36287,1.36229,1.36267,647,0,0
2025-06-25 09:40:00,1.36267,1.36283,1.36225,1.36231,762,0,0
2025-06-25 09:50:00,1.36231,1.36265,1.36163,1.36258,947,0,0
2025-06-25 10:00:00,1.36258,1.3626800000000001,1.36143,1.36164,879,0,0
2025-06-25 10:10:00,1.36162,1.3625099999999999,1.36155,1.36213,687,0,0
2025-06-25 10:20:00,1.36213,1.36235,1.3618299999999999,1.36226,785,0,0
2025-06-25 10:30:00,1.36226,1.36306,1.3620999999999999,1.36297,702,0,0
2025-06-25 10:40:00,1.36299,1.36337,1.3626800000000001,1.36269,814,0,0
2025-06-25 10:50:00,1.36269,1.36269,1.3606099999999999,1.36142,1003,0,0
2025-06-25 11:00:00,1.36144,1.36195,1.36128,1.36157,671,0,0
2025-06-25 11:10:00,1.36161,1.3618999999999999,1.36142,1.36151,552,0,0
2025-06-25 11:20:00,1.36151,1.36195,1.36151,1.36171,652,0,0
2025-06-25 11:30:00,1.36171,1.36196,1.36102,1.36182,669,0,0
2025-06-25 11:40:00,1.36182,1.36211,1.3617,1.36198,448,0,0
2025-06-25 11:50:00,1.36198,1.36242,1.36188,1.3621699999999999,615,0,0
2025-06-25 12:00:00,1.3621699999999999,1.3622,1.3608500000000001,1.36087,776,0,0
2025-06-25 12:10:00,1.36087,1.361,1.3604,1.3605800000000001,860,0,0
2025-06-25 12:20:00,1.3605800000000001,1.36113,1.36033,1.36062,583,0,0
2025-06-25 12:30:00,1.36062,1.36123,1.36043,1.36104,630,0,0
2025-06-25 12:40:00,1.36103,1.36112,1.36062,1.3606500000000001,572,0,0
2025-06-25 12:50:00,1.3606500000000001,1.36129,1.36064,1.36127,740,0,0
2025-06-25 13:00:00,1.36127,1.36139,1.36062,1.36136,645,0,0
2025-06-25 13:10:00,1.36136,1.36136,1.36091,1.36115,465,0,0
2025-06-25 13:20:00,1.36115,1.3612,1.36081,1.36101,364,0,0
2025-06-25 13:30:00,1.36101,1.36102,1.36059,1.36084,338,0,0
2025-06-25 13:40:00,1.36083,1.3609499999999999,1.36018,1.36066,354,0,0
2025-06-25 13:50:00,1.36066,1.36097,1.36052,1.36052,393,0,0
2025-06-25 14:00:00,1.36053,1.3616,1.36037,1.3615300000000001,670,0,0
2025-06-25 14:10:00,1.3615300000000001,1.36176,1.36117,1.36127,530,0,0
2025-06-25 14:20:00,1.36129,1.3614,1.3604,1.36074,643,0,0
2025-06-25 14:30:00,1.36074,1.36104,1.3606099999999999,1.36074,548,0,0
2025-06-25 14:40:00,1.36074,1.36094,1.36062,1.36072,502,0,0
2025-06-25 14:50:00,1.36073,1.3609200000000001,1.36053,1.3607,482,0,0
2025-06-25 15:00:00,1.3607,1.36072,1.36011,1.36042,509,0,0
2025-06-25 15:10:00,1.36044,1.36062,1.36015,1.36022,380,0,0
2025-06-25 15:20:00,1.36022,1.3603,1.35961,1.35962,565,0,0
2025-06-25 15:30:00,1.35961,1.36025,1.35906,1.36013,905,0,0
2025-06-25 15:40:00,1.36013,1.36045,1.35915,1.35941,618,0,0
2025-06-25 15:50:00,1.3594,1.3599700000000001,1.3590900000000001,1.35967,539,0,0
2025-06-25 16:00:00,1.35968,1.3600400000000001,1.3594,1.35995,607,0,0
2025-06-25 16:10:00,1.35995,1.36117,1.35976,1.36117,633,0,0
2025-06-25 16:20:00,1.36117,1.36142,1.36103,1.36121,417,0,0
2025-06-25 16:30:00,1.3612,1.3614899999999999,1.36074,1.36145,625,0,0
2025-06-25 16:40:00,1.36145,1.36176,1.3608500000000001,1.3608799999999999,733,0,0
2025-06-25 16:50:00,1.36087,1.36102,1.36053,1.36089,740,0,0
2025-06-25 17:00:00,1.36091,1.3624,1.36075,1.36238,827,0,0
2025-06-25 17:10:00,1.36238,1.3627799999999999,1.36101,1.36134,1014,0,0
2025-06-25 17:20:00,1.36134,1.36193,1.36129,1.36189,888,0,0
2025-06-25 17:30:00,1.36188,1.36202,1.3612600000000001,1.3618299999999999,567,0,0
2025-06-25 17:40:00,1.3618299999999999,1.36234,1.36173,1.36192,611,0,0
2025-06-25 17:50:00,1.36193,1.36246,1.36177,1.36246,945,0,0
2025-06-25 18:00:00,1.36245,1.36269,1.36184,1.36188,985,0,0
2025-06-25 18:10:00,1.36188,1.36223,1.3618000000000001,1.36195,615,0,0
2025-06-25 18:20:00,1.36195,1.3620999999999999,1.36173,1.36202,409,0,0
2025-06-25 18:30:00,1.36205,1.3625099999999999,1.36185,1.36235,567,0,0
2025-06-25 18:40:00,1.36234,1.36259,1.3620999999999999,1.36212,815,0,0
2025-06-25 18:50:00,1.36212,1.36253,1.36209,1.36247,561,0,0
2025-06-25 19:00:00,1.36247,1.36402,1.36247,1.36376,658,0,0
2025-06-25 19:10:00,1.36377,1.3639999999999999,1.36356,1.36382,463,0,0
2025-06-25 19:20:00,1.36382,1.36432,1.36368,1.36414,437,0,0
2025-06-25 19:30:00,1.36413,1.3643399999999999,1.36407,1.36417,411,0,0
2025-06-25 19:40:00,1.36417,1.36428,1.36386,1.36391,383,0,0
2025-06-25 19:50:00,1.36391,1.36413,1.36368,1.36405,395,0,0
