time,open,high,low,close,tick_volume,spread,real_volume
2025-09-19 04:41:00,1.35467,1.35468,1.35455,1.35465,79,1,0
2025-09-19 04:42:00,1.35466,1.35471,1.35461,1.35466,88,1,0
2025-09-19 04:43:00,1.35465,1.35467,1.35447,1.35449,62,1,0
2025-09-19 04:44:00,1.35449,1.35463,1.35449,1.35454,83,1,0
2025-09-19 04:45:00,1.35454,1.35455,1.35439,1.35446,115,1,0
2025-09-19 04:46:00,1.35446,1.35447,1.35418,1.3543,95,1,0
2025-09-19 04:47:00,1.35431,1.35436,1.35415,1.35419,117,1,0
2025-09-19 04:48:00,1.35419,1.35426,1.3541699999999999,1.35423,94,1,0
2025-09-19 04:49:00,1.3542399999999999,1.3542399999999999,1.35391,1.35403,128,1,0
2025-09-19 04:50:00,1.35404,1.35404,1.35382,1.35385,118,1,0
2025-09-19 04:51:00,1.35385,1.35388,1.35364,1.35365,62,1,0
2025-09-19 04:52:00,1.35365,1.35388,1.3536000000000001,1.35386,128,1,0
2025-09-19 04:53:00,1.35386,1.35388,1.35376,1.3538700000000001,51,1,0
2025-09-19 04:54:00,1.3538700000000001,1.35401,1.3538700000000001,1.35395,63,1,0
2025-09-19 04:55:00,1.35392,1.35398,1.3538299999999999,1.35392,97,1,0
2025-09-19 04:56:00,1.35391,1.35397,1.35384,1.35388,73,1,0
2025-09-19 04:57:00,1.35389,1.35397,1.3538299999999999,1.35396,78,1,0
2025-09-19 04:58:00,1.35397,1.354,1.35392,1.35399,101,1,0
2025-09-19 04:59:00,1.354,1.35403,1.35385,1.35386,81,1,0
2025-09-19 05:00:00,1.35386,1.35397,1.35384,1.35393,72,1,0
2025-09-19 05:01:00,1.35393,1.35394,1.3537,1.35372,87,1,0
2025-09-19 05:02:00,1.35372,1.35378,1.35366,1.35368,88,1,0
2025-09-19 05:03:00,1.35368,1.3537,1.35361,1.35364,77,1,0
2025-09-19 05:04:00,1.35365,1.35372,1.3535,1.3535,98,1,0
2025-09-19 05:05:00,1.35352,1.35357,1.35349,1.35351,66,1,0
2025-09-19 05:06:00,1.35352,1.35367,1.35348,1.3536299999999999,119,1,0
2025-09-19 05:07:00,1.35364,1.35382,1.3536299999999999,1.35375,122,1,0
2025-09-19 05:08:00,1.35375,1.3538000000000001,1.35342,1.35349,67,1,0
2025-09-19 05:09:00,1.35349,1.3536299999999999,1.35349,1.35359,81,1,0
2025-09-19 05:10:00,1.35361,1.35365,1.35342,1.35355,35,1,0
2025-09-19 05:11:00,1.3535300000000001,1.3535599999999999,1.35337,1.3534,43,1,0
2025-09-19 05:12:00,1.35339,1.35348,1.35332,1.35344,76,1,0
2025-09-19 05:13:00,1.35345,1.35354,1.3534,1.35345,82,1,0
2025-09-19 05:14:00,1.35345,1.35346,1.35328,1.35343,101,1,0
2025-09-19 05:15:00,1.35343,1.35345,1.35337,1.35345,56,1,0
2025-09-19 05:16:00,1.35344,1.35344,1.35332,1.35334,52,1,0
2025-09-19 05:17:00,1.35333,1.35343,1.3532899999999999,1.35331,56,1,0
2025-09-19 05:18:00,1.3533,1.35342,1.3533,1.35342,39,1,0
2025-09-19 05:19:00,1.35342,1.35347,1.35328,1.35333,31,1,0
2025-09-19 05:20:00,1.35332,1.35333,1.35315,1.3532199999999999,54,1,0
2025-09-19 05:21:00,1.35316,1.35327,1.35307,1.35327,60,1,0
2025-09-19 05:22:00,1.35327,1.3533,1.35317,1.3532,76,1,0
2025-09-19 05:23:00,1.35321,1.3533,1.35321,1.35328,46,1,0
2025-09-19 05:24:00,1.35325,1.35334,1.35323,1.35325,47,1,0
2025-09-19 05:25:00,1.3532600000000001,1.35332,1.35323,1.35331,70,1,0
2025-09-19 05:26:00,1.35327,1.35336,1.35327,1.35333,16,1,0
2025-09-19 05:27:00,1.35334,1.35337,1.3532199999999999,1.35331,50,1,0
2025-09-19 05:28:00,1.35331,1.35334,1.35321,1.3533,41,1,0
2025-09-19 05:29:00,1.35331,1.35333,1.3531900000000001,1.3532,36,1,0
2025-09-19 05:30:00,1.3531900000000001,1.3532,1.35306,1.35312,83,1,0
2025-09-19 05:31:00,1.35314,1.35323,1.35314,1.3532199999999999,31,1,0
2025-09-19 05:32:00,1.35321,1.3532600000000001,1.35316,1.3531900000000001,50,1,0
2025-09-19 05:33:00,1.35318,1.35342,1.35316,1.35339,59,1,0
2025-09-19 05:34:00,1.35337,1.35372,1.35335,1.35372,87,1,0
2025-09-19 05:35:00,1.35372,1.35396,1.35368,1.35393,86,1,0
2025-09-19 05:36:00,1.35392,1.35418,1.35392,1.35412,96,1,0
2025-09-19 05:37:00,1.35412,1.3542100000000001,1.35398,1.35416,91,1,0
2025-09-19 05:38:00,1.35416,1.3542100000000001,1.35409,1.3542100000000001,62,1,0
2025-09-19 05:39:00,1.3542100000000001,1.3542399999999999,1.35393,1.35397,41,1,0
2025-09-19 05:40:00,1.35398,1.35398,1.35377,1.3538299999999999,35,1,0
2025-09-19 05:41:00,1.35382,1.35396,1.35382,1.3538700000000001,47,1,0
2025-09-19 05:42:00,1.3538700000000001,1.35389,1.35378,1.35379,60,1,0
2025-09-19 05:43:00,1.3538000000000001,1.3538999999999999,1.35379,1.35382,49,1,0
2025-09-19 05:44:00,1.35382,1.35389,1.35382,1.35384,40,1,0
2025-09-19 05:45:00,1.35385,1.3538999999999999,1.35369,1.3538000000000001,85,1,0
2025-09-19 05:46:00,1.35382,1.3538299999999999,1.35378,1.35381,26,1,0
2025-09-19 05:47:00,1.35382,1.35384,1.35375,1.35375,40,1,0
2025-09-19 05:48:00,1.35375,1.3538299999999999,1.35375,1.35379,66,1,0
2025-09-19 05:49:00,1.35378,1.35388,1.35369,1.35386,103,1,0
2025-09-19 05:50:00,1.3538700000000001,1.3538999999999999,1.35382,1.3538999999999999,51,1,0
2025-09-19 05:51:00,1.3538700000000001,1.35396,1.35386,1.35392,38,1,0
2025-09-19 05:52:00,1.35392,1.35402,1.35388,1.35395,55,1,0
2025-09-19 05:53:00,1.35395,1.35403,1.35392,1.35402,106,1,0
2025-09-19 05:54:00,1.35402,1.35406,1.35399,1.35404,35,1,0
2025-09-19 05:55:00,1.35406,1.3541400000000001,1.35405,1.35407,79,1,0
2025-09-19 05:56:00,1.35409,1.3542100000000001,1.35404,1.3541,75,1,0
2025-09-19 05:57:00,1.3541,1.35416,1.35409,1.35412,80,1,0
2025-09-19 05:58:00,1.35412,1.35412,1.35395,1.35395,46,1,0
2025-09-19 05:59:00,1.35397,1.3541400000000001,1.35395,1.35412,80,1,0
2025-09-19 06:00:00,1.35411,1.3543,1.35411,1.35429,74,1,0
2025-09-19 06:01:00,1.35428,1.35432,1.35422,1.35425,88,1,0
2025-09-19 06:02:00,1.35425,1.35433,1.35425,1.35431,45,1,0
2025-09-19 06:03:00,1.3543,1.35436,1.35426,1.35432,47,1,0
2025-09-19 06:04:00,1.35431,1.35452,1.35431,1.3545,67,1,0
2025-09-19 06:05:00,1.3545099999999999,1.35457,1.3545,1.35456,40,1,0
2025-09-19 06:06:00,1.35456,1.35463,1.3544800000000001,1.35461,99,1,0
2025-09-19 06:07:00,1.35461,1.35466,1.3545099999999999,1.35454,49,1,0
2025-09-19 06:08:00,1.35455,1.35463,1.35453,1.35459,57,1,0
2025-09-19 06:09:00,1.3546,1.35467,1.35459,1.35463,40,1,0
2025-09-19 06:10:00,1.35463,1.35463,1.3544100000000001,1.35446,74,1,0
2025-09-19 06:11:00,1.35445,1.35462,1.35443,1.35459,61,1,0
2025-09-19 06:12:00,1.3546,1.35465,1.35458,1.35464,70,1,0
2025-09-19 06:13:00,1.35462,1.35471,1.35461,1.35466,94,1,0
2025-09-19 06:14:00,1.35466,1.35476,1.35466,1.35472,92,1,0
2025-09-19 06:15:00,1.35471,1.35493,1.35468,1.35489,102,1,0
2025-09-19 06:16:00,1.35489,1.35496,1.35481,1.35494,35,1,0
2025-09-19 06:17:00,1.35495,1.3550499999999999,1.35487,1.35503,82,1,0
2025-09-19 06:18:00,1.355,1.35503,1.35493,1.35497,45,1,0
2025-09-19 06:19:00,1.35497,1.35504,1.35494,1.355,94,1,0
2025-09-19 06:20:00,1.35503,1.3551199999999999,1.35497,1.35508,138,1,0
2025-09-19 06:21:00,1.3550900000000001,1.35522,1.3550900000000001,1.35521,109,1,0
2025-09-19 06:22:00,1.35523,1.35534,1.35511,1.35532,70,1,0
2025-09-19 06:23:00,1.35533,1.3553600000000001,1.35518,1.35534,97,1,0
2025-09-19 06:24:00,1.35533,1.35544,1.35529,1.35532,67,1,0
2025-09-19 06:25:00,1.35532,1.3554300000000001,1.3552,1.35526,92,1,0
2025-09-19 06:26:00,1.35525,1.35544,1.35524,1.35542,65,1,0
2025-09-19 06:27:00,1.35541,1.35544,1.35533,1.35542,56,1,0
2025-09-19 06:28:00,1.35542,1.3556300000000001,1.35534,1.35561,127,1,0
2025-09-19 06:29:00,1.35558,1.35561,1.35548,1.35553,71,1,0
2025-09-19 06:30:00,1.35554,1.35568,1.35549,1.35562,99,1,0
2025-09-19 06:31:00,1.3556300000000001,1.3556300000000001,1.3555,1.35556,76,1,0
2025-09-19 06:32:00,1.35556,1.35562,1.35549,1.35551,48,1,0
2025-09-19 06:33:00,1.3555,1.35557,1.35549,1.3555,46,1,0
2025-09-19 06:34:00,1.35549,1.35552,1.3554,1.3554,49,1,0
2025-09-19 06:35:00,1.35541,1.35541,1.35524,1.3553,43,1,0
2025-09-19 06:36:00,1.35529,1.35537,1.35519,1.35525,71,1,0
2025-09-19 06:37:00,1.35525,1.35529,1.35519,1.35529,56,1,0
2025-09-19 06:38:00,1.35528,1.35532,1.35528,1.3553,20,1,0
2025-09-19 06:39:00,1.35531,1.3554,1.35525,1.3554,50,1,0
2025-09-19 06:40:00,1.3553899999999999,1.3553899999999999,1.35527,1.3553,40,1,0
2025-09-19 06:41:00,1.3553,1.3553,1.35528,1.35529,26,1,0
2025-09-19 06:42:00,1.35528,1.35529,1.35517,1.3552,66,1,0
2025-09-19 06:43:00,1.35521,1.35532,1.3551199999999999,1.3551199999999999,77,1,0
2025-09-19 06:44:00,1.3551199999999999,1.35513,1.35498,1.355,52,1,0
2025-09-19 06:45:00,1.35501,1.35517,1.35501,1.35514,49,1,0
2025-09-19 06:46:00,1.35515,1.35526,1.3550900000000001,1.35522,66,1,0
2025-09-19 06:47:00,1.35522,1.35571,1.35466,1.35565,355,1,0
2025-09-19 06:48:00,1.3556300000000001,1.35586,1.35538,1.35545,335,1,0
2025-09-19 06:49:00,1.35544,1.35547,1.35527,1.35534,220,1,0
2025-09-19 06:50:00,1.35534,1.35544,1.35514,1.35515,166,1,0
2025-09-19 06:51:00,1.35515,1.35515,1.35479,1.35496,279,1,0
2025-09-19 06:52:00,1.35496,1.35526,1.35496,1.35515,143,1,0
2025-09-19 06:53:00,1.35515,1.35535,1.35515,1.35524,166,1,0
2025-09-19 06:54:00,1.35525,1.35533,1.35519,1.35527,106,1,0
2025-09-19 06:55:00,1.35525,1.35533,1.3550200000000001,1.3551199999999999,151,1,0
2025-09-19 06:56:00,1.35513,1.35516,1.35501,1.3550200000000001,91,1,0
2025-09-19 06:57:00,1.35504,1.35515,1.35483,1.35484,106,1,0
2025-09-19 06:58:00,1.35484,1.35515,1.3548200000000001,1.35511,146,1,0
2025-09-19 06:59:00,1.3551,1.35511,1.35498,1.3550499999999999,114,1,0
2025-09-19 07:00:00,1.35506,1.35535,1.35506,1.35517,219,1,0
2025-09-19 07:01:00,1.35517,1.35538,1.35515,1.35534,134,1,0
2025-09-19 07:02:00,1.35533,1.35553,1.35527,1.35544,111,1,0
2025-09-19 07:03:00,1.35545,1.35567,1.3554300000000001,1.35555,108,1,0
2025-09-19 07:04:00,1.35555,1.35575,1.35545,1.35568,114,1,0
2025-09-19 07:05:00,1.3556599999999999,1.35586,1.35552,1.35584,156,1,0
2025-09-19 07:06:00,1.35584,1.35594,1.35575,1.35578,111,1,0
2025-09-19 07:07:00,1.35577,1.3558,1.35561,1.35567,161,1,0
2025-09-19 07:08:00,1.3556599999999999,1.35596,1.35565,1.35581,119,1,0
2025-09-19 07:09:00,1.3558,1.35587,1.35561,1.35562,105,1,0
2025-09-19 07:10:00,1.3556300000000001,1.35587,1.35559,1.35583,112,1,0
2025-09-19 07:11:00,1.35583,1.35583,1.3555,1.35555,120,1,0
2025-09-19 07:12:00,1.35555,1.35564,1.35549,1.3556,112,1,0
2025-09-19 07:13:00,1.35561,1.35564,1.35553,1.35557,88,1,0
2025-09-19 07:14:00,1.35559,1.35567,1.35553,1.35565,73,1,0
2025-09-19 07:15:00,1.35565,1.35577,1.35552,1.35554,80,1,0
2025-09-19 07:16:00,1.35553,1.35564,1.35552,1.35557,55,1,0
2025-09-19 07:17:00,1.35557,1.35567,1.35555,1.3556,84,1,0
2025-09-19 07:18:00,1.35561,1.35562,1.35537,1.3554300000000001,102,1,0
2025-09-19 07:19:00,1.35545,1.35549,1.35532,1.35542,141,1,0
2025-09-19 07:20:00,1.35541,1.35542,1.35515,1.35524,170,1,0
2025-09-19 07:21:00,1.35525,1.35525,1.35499,1.35516,145,1,0
2025-09-19 07:22:00,1.35516,1.35521,1.3550200000000001,1.3550900000000001,119,1,0
2025-09-19 07:23:00,1.35508,1.35514,1.35501,1.35508,135,1,0
2025-09-19 07:24:00,1.35507,1.35515,1.3550200000000001,1.35504,108,1,0
2025-09-19 07:25:00,1.3550499999999999,1.35519,1.35501,1.35518,105,1,0
2025-09-19 07:26:00,1.35518,1.35525,1.3550499999999999,1.35506,77,1,0
2025-09-19 07:27:00,1.35506,1.35513,1.3547,1.35477,142,1,0
2025-09-19 07:28:00,1.35477,1.35493,1.3547500000000001,1.35491,131,1,0
2025-09-19 07:29:00,1.35489,1.35493,1.35484,1.3548499999999999,85,1,0
2025-09-19 07:30:00,1.35484,1.3548499999999999,1.35466,1.35476,131,1,0
2025-09-19 07:31:00,1.35476,1.35479,1.35454,1.35458,124,1,0
2025-09-19 07:32:00,1.35457,1.35458,1.35434,1.35435,116,1,0
2025-09-19 07:33:00,1.35434,1.35446,1.35432,1.3544399999999999,123,1,0
2025-09-19 07:34:00,1.35445,1.35461,1.3544,1.3546,97,1,0
2025-09-19 07:35:00,1.35463,1.35467,1.35434,1.3544800000000001,134,1,0
2025-09-19 07:36:00,1.35449,1.35452,1.35443,1.35447,106,1,0
2025-09-19 07:37:00,1.3544800000000001,1.35453,1.35431,1.35443,98,1,0
2025-09-19 07:38:00,1.3544399999999999,1.3545,1.3544100000000001,1.3544399999999999,61,1,0
2025-09-19 07:39:00,1.35445,1.35447,1.35432,1.35439,86,1,0
2025-09-19 07:40:00,1.3544100000000001,1.35443,1.3542,1.3542100000000001,110,1,0
2025-09-19 07:41:00,1.3542,1.35449,1.3542,1.35447,71,1,0
2025-09-19 07:42:00,1.3544800000000001,1.35449,1.35419,1.3542100000000001,63,1,0
2025-09-19 07:43:00,1.35422,1.35435,1.35418,1.35434,67,1,0
2025-09-19 07:44:00,1.35434,1.3544100000000001,1.35429,1.3544,76,1,0
2025-09-19 07:45:00,1.35442,1.35453,1.3542399999999999,1.35428,104,1,0
2025-09-19 07:46:00,1.35429,1.3545099999999999,1.35429,1.3545,105,1,0
2025-09-19 07:47:00,1.3545,1.3545,1.35434,1.3544100000000001,114,1,0
2025-09-19 07:48:00,1.35442,1.35453,1.3544,1.3544100000000001,117,1,0
2025-09-19 07:49:00,1.3544100000000001,1.35442,1.3542,1.35432,126,1,0
2025-09-19 07:50:00,1.35432,1.35434,1.3542399999999999,1.35432,117,1,0
2025-09-19 07:51:00,1.35432,1.3544399999999999,1.3543,1.35432,100,1,0
2025-09-19 07:52:00,1.35432,1.35452,1.35432,1.35447,99,1,0
2025-09-19 07:53:00,1.3544800000000001,1.35458,1.3544800000000001,1.35455,85,1,0
2025-09-19 07:54:00,1.35454,1.35457,1.3544800000000001,1.35449,61,1,0
2025-09-19 07:55:00,1.3545,1.3545,1.35437,1.35445,72,1,0
2025-09-19 07:56:00,1.35452,1.35457,1.35442,1.35455,58,1,0
2025-09-19 07:57:00,1.35455,1.35455,1.35439,1.35442,155,1,0
2025-09-19 07:58:00,1.3544399999999999,1.35446,1.35438,1.35439,108,1,0
2025-09-19 07:59:00,1.3544,1.35447,1.3544,1.3544399999999999,53,1,0
2025-09-19 08:00:00,1.35443,1.35449,1.35439,1.35447,114,1,0
2025-09-19 08:01:00,1.35446,1.35456,1.3544399999999999,1.35456,73,1,0
2025-09-19 08:02:00,1.35456,1.35463,1.3545099999999999,1.35455,84,1,0
2025-09-19 08:03:00,1.35454,1.35464,1.3545,1.3546,73,1,0
2025-09-19 08:04:00,1.35461,1.35463,1.35452,1.35457,76,1,0
2025-09-19 08:05:00,1.35456,1.35462,1.35453,1.35458,40,1,0
2025-09-19 08:06:00,1.35457,1.35466,1.35453,1.35465,52,1,0
2025-09-19 08:07:00,1.35465,1.35487,1.35464,1.35474,85,1,0
2025-09-19 08:08:00,1.35473,1.35484,1.35471,1.35474,87,1,0
2025-09-19 08:09:00,1.3547500000000001,1.35476,1.35463,1.35476,61,1,0
2025-09-19 08:10:00,1.35476,1.35476,1.35462,1.35467,55,1,0
2025-09-19 08:11:00,1.35466,1.35468,1.35462,1.35466,79,1,0
2025-09-19 08:12:00,1.35464,1.35473,1.35463,1.35468,72,1,0
2025-09-19 08:13:00,1.35467,1.35473,1.35464,1.35465,48,1,0
2025-09-19 08:14:00,1.35466,1.35484,1.35466,1.35472,73,1,0
2025-09-19 08:15:00,1.35471,1.35487,1.35469,1.3548499999999999,87,1,0
2025-09-19 08:16:00,1.3548499999999999,1.35486,1.35473,1.35484,58,1,0
2025-09-19 08:17:00,1.35483,1.35487,1.35474,1.35486,68,1,0
2025-09-19 08:18:00,1.3548499999999999,1.35498,1.3548499999999999,1.35495,40,1,0
2025-09-19 08:19:00,1.35494,1.35494,1.35481,1.3548499999999999,30,1,0
2025-09-19 08:20:00,1.35486,1.35504,1.35479,1.35494,51,1,0
2025-09-19 08:21:00,1.35493,1.35503,1.35492,1.35503,35,1,0
2025-09-19 08:22:00,1.35501,1.35513,1.355,1.3550499999999999,87,1,0
2025-09-19 08:23:00,1.35504,1.35514,1.35494,1.35503,89,1,0
2025-09-19 08:24:00,1.3550200000000001,1.3550499999999999,1.35493,1.35503,63,1,0
2025-09-19 08:25:00,1.35503,1.35503,1.3547799999999999,1.35479,97,1,0
2025-09-19 08:26:00,1.35479,1.35481,1.3547500000000001,1.35477,54,1,0
2025-09-19 08:27:00,1.35477,1.3548200000000001,1.35474,1.35479,100,1,0
2025-09-19 08:28:00,1.3547799999999999,1.35492,1.35477,1.3548499999999999,63,1,0
2025-09-19 08:29:00,1.35484,1.3551199999999999,1.35484,1.35496,109,1,0
2025-09-19 08:30:00,1.35489,1.35495,1.35479,1.35486,75,1,0
2025-09-19 08:31:00,1.35487,1.35504,1.35486,1.35504,62,1,0
2025-09-19 08:32:00,1.3550499999999999,1.35507,1.35495,1.35506,55,1,0
2025-09-19 08:33:00,1.3550499999999999,1.3550499999999999,1.35487,1.35495,55,1,0
2025-09-19 08:34:00,1.35496,1.35503,1.35492,1.35495,75,1,0
2025-09-19 08:35:00,1.35493,1.35493,1.35474,1.3548,107,1,0
2025-09-19 08:36:00,1.3548,1.3548,1.35454,1.35454,114,1,0
2025-09-19 08:37:00,1.35454,1.35456,1.3545,1.3545099999999999,84,1,0
2025-09-19 08:38:00,1.3545099999999999,1.35452,1.35426,1.35439,64,1,0
2025-09-19 08:39:00,1.35439,1.35452,1.35439,1.3544800000000001,61,1,0
2025-09-19 08:40:00,1.35447,1.35461,1.35447,1.3546,55,1,0
2025-09-19 08:41:00,1.35461,1.35464,1.35436,1.35443,92,1,0
2025-09-19 08:42:00,1.35443,1.35445,1.3542,1.3544100000000001,135,1,0
2025-09-19 08:43:00,1.35442,1.3544800000000001,1.35423,1.3544800000000001,77,1,0
2025-09-19 08:44:00,1.3544800000000001,1.35459,1.3544399999999999,1.35455,63,1,0
2025-09-19 08:45:00,1.35454,1.35455,1.3544,1.3544399999999999,84,1,0
2025-09-19 08:46:00,1.35443,1.35445,1.35442,1.3544399999999999,100,1,0
2025-09-19 08:47:00,1.35443,1.35446,1.3544,1.35446,110,1,0
2025-09-19 08:48:00,1.35445,1.35445,1.35429,1.3543,68,1,0
2025-09-19 08:49:00,1.35431,1.35453,1.35429,1.35449,86,1,0
2025-09-19 08:50:00,1.35452,1.35457,1.35439,1.35442,93,1,0
2025-09-19 08:51:00,1.35443,1.35445,1.35426,1.35431,65,1,0
2025-09-19 08:52:00,1.3543,1.35434,1.35411,1.35413,105,1,0
2025-09-19 08:53:00,1.35415,1.35434,1.3541400000000001,1.3542100000000001,76,1,0
2025-09-19 08:54:00,1.3542,1.35432,1.35408,1.35413,96,1,0
2025-09-19 08:55:00,1.35412,1.35433,1.35412,1.35432,94,1,0
2025-09-19 08:56:00,1.35431,1.3544100000000001,1.35427,1.3544,88,1,0
2025-09-19 08:57:00,1.3544100000000001,1.35443,1.35428,1.3543,65,1,0
2025-09-19 08:58:00,1.3543,1.35457,1.35429,1.3545099999999999,111,1,0
2025-09-19 08:59:00,1.35449,1.35452,1.35442,1.35443,46,1,0
2025-09-19 09:00:00,1.35446,1.35456,1.3535599999999999,1.3535599999999999,117,0,0
2025-09-19 09:01:00,1.3535599999999999,1.35382,1.35354,1.35354,86,0,0
2025-09-19 09:02:00,1.35352,1.35357,1.35301,1.35309,226,0,0
2025-09-19 09:03:00,1.35309,1.3531,1.35278,1.35293,104,0,0
2025-09-19 09:04:00,1.3529200000000001,1.3531900000000001,1.3529200000000001,1.3531900000000001,143,0,0
2025-09-19 09:05:00,1.35313,1.35321,1.35285,1.35289,148,0,0
2025-09-19 09:06:00,1.35288,1.35305,1.3528,1.35288,155,0,0
2025-09-19 09:07:00,1.35289,1.35305,1.35277,1.35304,133,0,0
2025-09-19 09:08:00,1.35303,1.35325,1.35235,1.35236,162,0,0
2025-09-19 09:09:00,1.35236,1.35256,1.3521,1.35221,169,3,0
2025-09-19 09:10:00,1.35219,1.35235,1.35214,1.35233,150,0,0
2025-09-19 09:11:00,1.35232,1.35232,1.35191,1.3519999999999999,126,0,0
2025-09-19 09:12:00,1.35199,1.3523,1.35199,1.35201,188,0,0
2025-09-19 09:13:00,1.3519999999999999,1.35222,1.35194,1.35211,206,1,0
2025-09-19 09:14:00,1.35211,1.3523,1.3519,1.3519999999999999,199,0,0
2025-09-19 09:15:00,1.35201,1.35203,1.35182,1.35182,105,0,0
2025-09-19 09:16:00,1.35181,1.35195,1.35158,1.35158,114,0,0
2025-09-19 09:17:00,1.35159,1.35171,1.35151,1.35158,124,0,0
2025-09-19 09:18:00,1.35158,1.3516,1.3515,1.35153,66,0,0
2025-09-19 09:19:00,1.35152,1.35185,1.35152,1.35162,87,0,0
2025-09-19 09:20:00,1.35163,1.35172,1.35129,1.35138,88,0,0
2025-09-19 09:21:00,1.35137,1.3514300000000001,1.35071,1.3508,149,5,0
2025-09-19 09:22:00,1.3507799999999999,1.3508,1.35011,1.35047,211,4,0
2025-09-19 09:23:00,1.3504800000000001,1.35102,1.3504800000000001,1.35092,178,6,0
2025-09-19 09:24:00,1.35091,1.35141,1.35076,1.3513899999999999,145,2,0
2025-09-19 09:25:00,1.3513899999999999,1.35154,1.35135,1.35145,91,0,0
2025-09-19 09:26:00,1.35144,1.3514599999999999,1.351,1.35101,89,0,0
2025-09-19 09:27:00,1.35101,1.35101,1.35061,1.35066,81,0,0
2025-09-19 09:28:00,1.35065,1.35065,1.35028,1.35042,102,0,0
2025-09-19 09:29:00,1.35039,1.35052,1.35019,1.35028,121,0,0
2025-09-19 09:30:00,1.35028,1.35028,1.34988,1.35025,197,0,0
2025-09-19 09:31:00,1.3502399999999999,1.35053,1.35019,1.35041,178,0,0
2025-09-19 09:32:00,1.35041,1.35054,1.3502399999999999,1.35028,181,0,0
2025-09-19 09:33:00,1.3502399999999999,1.35034,1.34979,1.3498999999999999,275,0,0
2025-09-19 09:34:00,1.3498999999999999,1.35013,1.3498299999999999,1.34997,199,0,0
2025-09-19 09:35:00,1.34997,1.35,1.34972,1.34993,181,0,0
2025-09-19 09:36:00,1.34992,1.35013,1.3498,1.35009,147,0,0
2025-09-19 09:37:00,1.3501,1.35035,1.35009,1.35034,174,0,0
2025-09-19 09:38:00,1.35033,1.35083,1.35033,1.35083,141,0,0
2025-09-19 09:39:00,1.35084,1.3511,1.35063,1.35104,141,0,0
2025-09-19 09:40:00,1.35103,1.35126,1.35102,1.35113,149,0,0
2025-09-19 09:41:00,1.35114,1.35124,1.35103,1.35104,102,0,0
2025-09-19 09:42:00,1.3510499999999999,1.35125,1.35096,1.35106,137,0,0
2025-09-19 09:43:00,1.35107,1.35121,1.35093,1.35114,108,0,0
2025-09-19 09:44:00,1.35113,1.35114,1.3508,1.35081,155,0,0
2025-09-19 09:45:00,1.3508200000000001,1.35118,1.35079,1.3511,124,0,0
2025-09-19 09:46:00,1.35111,1.35118,1.35091,1.35102,71,0,0
2025-09-19 09:47:00,1.35102,1.35135,1.35089,1.35134,122,0,0
2025-09-19 09:48:00,1.35135,1.35135,1.35108,1.35133,174,0,0
